title,authors,year,publicationDate,link,abstract,river,keywords,source,scraped_at
Parametric Insurance for Drought and Market Impacts Mitigation in the Hydropower Sector,"L. Scarpellini, A. Ficchí, M. Giuliani, G. Characklis, A. Castelletti",2025,2025-12-01,https://www.semanticscholar.org/paper/db5974040c138d177371ff188909fb4771d05fa6,"Recent decades have seen rapid changes in water resources and economic conditions worldwide, with significant impacts on hydropower profitability and feasibility. Growing interest has then emerged in financial risk‐hedging tools, especially parametric insurance, to help coping with climatic and market uncertainty. However, the role of multivariate indices and their interaction with different insurance contract types remains largely unexplored. To address these challenges, we develop a framework to design and evaluate parametric insurance schemes for the hydropower sector. Numerical experiments applied to the Lake Como Basin (Italy) provide a comprehensive evaluation of multiple contracts and indices, while analyzing the viewpoints of both insurers and clients. Results show the importance of explicitly introducing electricity prices into multivariate indices. Moreover, we challenge the perception of insurance design as an adversarial process, by highlighting the importance of collaboration between stakeholders. The most frequently adopted standard contract provides mediocre performance for clients but the highest returns for insurers, while binary contracts require lower capital reserves by insurers. Collar contracts instead are found to be the most cost‐effective option for clients while providing the best risk mitigation, at the expense of higher uncertainties for insurers. For this reason, we propose an additional “hybrid” contract, allowing better performance than the standard and binary, but with lower trade‐offs than the collar. Contract selection emerges as a nontrivial process that requires careful consideration of market and competition dynamics. Ultimately, our results offer guidance to hydropower companies and insurers in the design and evaluation of parametric insurance worldwide.",,water resources,Semantic Scholar,2025-12-16T18:45:03.641138
Topography Controls the Response of Beech Trees to Atmospheric Demand During Soil Moisture Droughts,"M. Verdone, Christian Massari, I. Murgia, C. Cocozza, Ilja van Meerveld, D. Penna",2025,2025-12-01,https://www.semanticscholar.org/paper/cb682cc24cc63af49d7cd6752adbfa932bd3bab7,"Droughts can have significant impacts on forest ecosystems. To better understand how droughts affect tree transpiration across catchments, we studied the combined effects of landscape position (topography and related variability in soil moisture) and atmospheric demand (vapour pressure deficit, VPD) on sap flow velocities across a forested hillslope in central Italy. Our results show that sap flow velocities for trees on the upper part of the hillslope decreased during the hottest period in summer but remained relatively stable for the trees in the riparian zone. The variation in the mean daily sap flow velocity for trees on the hillslope was best explained by the variation in soil moisture, while for trees in the riparian zone, it was best explained by variations in VPD and temperature. The analysis of the time lag between daily peak VPD and peak sap flow velocity confirmed that the hillslope trees experienced moderate stress during the period with low water availability. On the contrary, the wet riparian zone limited tree water stress and early stomatal closure in summer. These results highlight the need to account for topography and related hillslope scale differences in soil moisture when analysing the response of forests to droughts and when simulating the effects of soil moisture on transpiration in catchment‐ or landscape‐scale ecohydrological models. However, these results need to be validated for different hillslopes and different tree species.",,"sap flow velocities, sap flow, sap flow velocity, flow velocities",Semantic Scholar,2025-12-16T18:52:54.423706
Towards a fair revenue distribution of a Renewable Energy Community through a proportional energy consumption model application,"E. Marrasso, C. Martone, Ilenia Perugini, Carlo Roselli",2025,2025-12-01,https://www.semanticscholar.org/paper/d9ba813b308220db43ced209b3644b4c86b8fd18,"In recent years, the frequency of extreme events such as floods, droughts, and heat waves has been increasing due to climate change. To mitigate and reduce the devastating effects of these phenomena, finding a common solution that directly involves citizens in the energy transition process is crucial. In this context, the European Union, through the Green Deal, has set the ambitious goal of achieving carbon neutrality by 2050, and, through the REPowerEU plan, covering at least 42.5% of total energy consumption with renewable energy sources by 2030. The renewable energy communities, introduced by the EU Directive 2018/2001, represent a key tool for achieving these European targets. Renewable energy communities are based on a bottom-up business model as they directly engage citizens and facilitate the expansion of renewable energy generation. Moreover, in several countries, including Italy, economic support schemes have been introduced to incentivize the development of these energy-sharing configurations. This paper analyzes a specific fair revenue distribution model among community members, taking the renewable energy community in Benevento (Southern Italy) province as a case study. The analysis highlights how variations in user types and energy consumption impact individual contributions. This underscores the need for an economic distribution model with a dynamic and flexible structure, allowing adaptation to different configurations. Therefore, the used algorithm should incorporate specific parameters that account for the different operating conditions, such as the presence of third-party producers, prosumers, and high-energy consumers, as well as solidarity-based objectives, such as addressing energy poverty. All these factors are crucial, as the implementation of an inaccurate economic distribution model could favor some users at the expense of others and, at the same time, promote environmentally and energetically unsustainable behaviors.",,climate change,Semantic Scholar,2025-12-16T18:56:31.064829
Comparative Assessment of Smart Ready Technologies Using Economic and Technological Metrics,"Turkay Ersener, Paris A. Fokaides, Paraskevas Koukaras, Fatemeh Asgharzadeh, Antonio Luparelli, Giuseppe Rocco Rana, Giuseppe Mastandrea",2025,2025-12-01,https://www.semanticscholar.org/paper/d6ab560fdc407beeba0e864cb75d65e53ac3d921,"The implementation of Smart Readiness Technologies (SRTs) across the European Union remains uneven, hindered not only by technical and regulatory variability but also by a lack of standardized financial viability metrics. This study introduces a dual-indicator framework combining the Risk-Adjusted Discount Rate (RADR) and the Return on Smart Investment (RoSI) to assess the financial feasibility of SRT deployment. RADR integrates country-specific risk premiums using macroeconomic inputs such as sovereign bond yields, energy price volatility (Eurostat), and green finance accessibility (EU Green Bond data). RoSI captures net financial performance over a 10-year device lifecycle, incorporating installation, operation, and maintenance costs against projected energy savings. The analysis applies this framework to six EU countries—Austria, Greece, Cyprus, Spain, Italy, and the Netherlands—revealing a clear relationship between national market risk and the investment viability of smart technologies. Devices such as the RVL482 Heating Controller maintain strong RoSI under both standard and risk-adjusted conditions, while others (e.g., ultrasonic heat meters) consistently underperform. High RADR values in Greece and Cyprus correspond to larger RoSI reductions, suggesting potential barriers to private-sector uptake. Conversely, countries with mature green finance ecosystems and stable energy markets exhibit greater technology viability even without subsidies. These findings reinforce the importance of integrating financial readiness indicators into Smart Readiness Indicator (SRI) frameworks to inform incentive design, investment prioritization, and policy planning.",,,Semantic Scholar,2025-12-16T18:59:20.421913
Reduced life cycle climate impact from manure through catalytic methane conversion and carbon dioxide removal,"Emma Bromark, Devesh Sathya Sri Sairam Sirigina, Shareq Mohd Nazir, P. Tidåker, Å. Nordberg, Per-Anders Hansson",2025,2025-12-01,https://www.semanticscholar.org/paper/4b34753af50d83614cbcb3917b126b42af9453dc,"Agri-food systems constitute around one-third of global greenhouse gas (GHG) emissions, with roughly half consisting of non-CO2 GHGs, mainly methane (CH4) and nitrous oxide (N2O). Methods and technologies to mitigate non-CO2 GHGs are currently limited, which is a reason for agriculture being categorised as a hard-to-abate sector. This study examines mitigation of GHG emissions from manure storage headspace through oxidisation of CH4 emissions at low concentrations, using a thermal catalytic process with and without subsequent CO2 capture and storage (CCS). The technology is studied using a combination of process modelling and life cycle assessment at four CH4 concentrations: 300, 1000, 3000 and 10,000 ppmv. The primary energy demand and net climate effect were evaluated, reaching a net climate effect of +0.10, -0.77, -0.91 and -0.97 g CO2-eq emitted/g CO2 mitigated, respectively. The wide range of results is mainly influenced by the process energy demand being strongly correlated to the CH4 concentration. The sensitivity analysis shows that a net negative climate effect can also be achieved at 300 ppmv with access to low emission energy sources. Coupling CCS worsens the net climate effect of the system at all studied CH4 concentrations, mainly due to the additional energy demand for CO2 separation.",,,Semantic Scholar,2025-12-16T18:59:20.421920
More intense heatwaves under drier conditions: a compound event analysis in the Adige River basin (Eastern Italian Alps),"Marc Lemus-Canovas, Alice Crespi, Elena Maines, Stefano Terzi, Massimiliano Pittore",2025,2025-11-28,https://www.semanticscholar.org/paper/9c71bae8d01666e8b9a8a08e1cacf9615001d759,"Abstract. The Adige River basin has been affected several times in recent years by concurrent very hot and dry conditions. In summers 2015, 2017, and more recently in 2021–2022, severe hydrological droughts compounded and cascaded with wildfire and heatwave events. The chained effect of snow deficit in winter, higher-than-normal temperatures in early spring and heatwaves during summer caused multiple drought impacts. Despite the severe consequences, the role of observed climate change in exacerbating the intensity of the drivers leading to specific hot and dry events and their potential impacts in this region remains poorly understood. A ranking of compound drought and heatwave events (CDHW) occurring in the Adige River basin between 1950 and 2023 was built using E-OBS precipitation and temperature observations. The ranking was based on a composite index considering both event intensity and the spatial extent of the affected area, derived from the Standardised Precipitation Index at a 6 month scale (SPI-6) and a heatwave definition based on daily maximum temperature (TX). The major 2022 CDHW event, which caused severe environmental and societal impacts in the Adige River catchment, stood out. Occurring in late spring (10–28 May 2022), it ranked fifth out of 119 events detected since 1950 and was the most intense CDHW event in the past 15 years. As one of the most recent and severe CDHW events, the 2022 event was selected for an in-depth characterisation and a climate change attribution analysis of both its meteorological drivers and hydrological impacts. The changing characteristics of CDHW events similar to that of May 2022 were investigated through a flow-analogue attribution approach based on the reconstruction of its atmospheric conditions using ERA5 geopotential height at 500 hPa. By comparing May 2022 CDHW flow analogues from 1951–1980 (low anthropogenic forcing) and 1992–2021 (moderate-high anthropogenic forcing), we found that heatwaves comparable to the one in May 2022 are now significantly hotter – by 1–4 °C – than historical analogues and occur in a much drier context, characterised by pronounced precipitation deficits. These conditions, along with earlier snowmelt and persistent precipitation deficits, might have exacerbated river flow reductions and water stress in recent years. Also, shifts in the timing of a CDHW event were found to significantly influence the severity of its potential consequences. However, extracting a reliable signal of future changes in the characteristics of CDHW events from climate projections remains challenging. Based on flow-conditioned analogues of the May 2022 event from 25 EURO-CORDEX simulations, more than half of the models failed to reproduce the observed sign of change in temperature and drought conditions. Unconditioned reconstructions showed closer agreement with observations, particularly for temperature patterns, but critical aspects such as the magnitude of the changes remained underestimated.",,"Adige River basin, Adige River",Semantic Scholar,2025-12-16T18:52:53.197302
Applications and contributions of zeolites to addressing current environmental challenges,"Domenico Prisa, Aftab Jamal, M. Saeed",2025,2025-11-26,https://www.semanticscholar.org/paper/6a68ada33eeb00a63210660183800be54abdf659,"Environmental concerns such as greenhouse gas emissions, unsustainable agricultural practices, and improper livestock manure management have intensified the search for eco-friendly solutions. Among these, zeolite-rich rocks referred to as zeolitites have emerged as promising materials for pollution control and sustainable agriculture. Zeolitites are naturally occurring crystalline aluminosilicate minerals with high cation-exchange capacity, strong adsorption potential, and exceptional water management properties. Italian chabazite-rich zeolitites, in particular, are rich in potassium (K) and low in sodium (Na), making them especially suitable for agricultural use. Studies have shown that incorporating zeolitites into soil or growing substrates improves nutrient retention, reduces leaching, enhances moisture availability, and decreases dependence on synthetic fertilizers and irrigation. These benefits contribute to improved crop productivity and quality, while enhancing environmental resilience. Despite these advantages, the role of zeolitites under challenging climatic conditions—such as drought or salinity—remains underexplored. This review synthesizes current knowledge on the agricultural and environmental applications of zeolitites, clarifies the scientific use of the term zeolitite, and highlights their potential in promoting sustainable, high-efficiency farming systems.",,,Semantic Scholar,2025-12-16T18:56:31.064924
"A checklist of the mammals of Jammu & Kashmir, India","Dr. Sanjay Molur, Dr. Chaithra Shree, B. ManagingEditorMr., Ravichandran, Dr. Mandar Paingankar, Dr. Ulrike Streicher, Ms. Priyanka Iyer, Dr. Russel Mittermeier, Prof. Mewa Singh, Stephen D. Nash, Dr. Fred Pluthero, Dr. Priya Davidar, Dr. John Fellowes, Prof. Dr. Mirco Solé, Dr. Rajeev Raghavan, Pune India English Mira Bhojwani, C. Toronto, Ms. Trisa Bhattacharjee, Zooreach. Coimbatore, India Ms. Paloma Noronha, Daman Diu, India Web Development, Mrs. Latha, G. Ravikumar, Z. C. .. Radhika, Mrs, Geetha, Zooreach, C. India, Dr. B. Shivaraju, Dr. Roshni Verma, Dr. Vatsavaya S. Raju, Dr. M. Krishnappa, Jnana Sahyadri, Dr. K.R. Sridhar, Dr. Kiran Ramchandra, Annasaheb Magar Ranadive, Mahavidyalaya, India Maharashtra, Dr. G.P. Sinha, Dr. N.P. Balakrishnan, Prof. D.J. Bhat, Dr. Ferdinando Boero, Dr. Merlin Franco, Dr. B.S. Kholia, D. P. Kumar, D. V. S. Kumar, Dr Arjun Raju, Dr. Vijayasankar Raman, Dr. B. Ravi, P. Rao, Dr. K. Ravikumar, Dr. Noor Azhar, Mohamed Shazili, Dr. M.K. Vasudeva Rao, Prof. A.J. Solomon Raju, Dr. Mandar Datar, Dr. M.K. Janarthanam, Dr. K. Karthigeyan, Dr. P. Lakshminarasimhan, Dr. Larry R. Noblick, Dr. K. Haridasan, Palakkad District Pallavur, I. Kerala, Analinda Manila-Fajard, Dr. P.A. Sinu, Dr. K.P. Rajesh, D. Boufford, D. R. K. Choudhary, Dr. Kannan C.S. Warrier, Dr. Rajnish Avasthi, Dr. Kailash Chandra, Dr. Rory Dow, Dr. M. Monwar Hossain, Ajay Kumar, Amit Sharma, Ansar Ahmad, Ashwin Vishwanathan, Farhan Lone, Irfan Jeelani, Mohammad Ishaq Lone, Mehnaz Nazir, Maqsood Sofi Qayoom, Ahmad Wani, Muneeb Khanyari, Vivek Ramachandran, J. Kashmir, India Muzaffar, A. Kichloo, A. Ansari, Khursheed Ahmad, Neeraj Sharma, D. Mathew, Dr. Sameer Padhye, Dr. R.M. Sharma, Retd. Scientist, Dr. Manju Siliwal, Coimbatore Tamil Nadu Wild, Dr. K.A. Subramanian, Dr. P.M. Sureshan, Dr. R. Varatharajan, Dr. Eduard Vives, Dr. R. Sundararaj, Dr. M. Nithyanandan, La Ala Al Environmental Department, Kuwait Real Estate. Co. K.S.C, Dr. Himender Bharti, London UK Mr. Purnendu Roy, Mr. Saito Motoki, Dr. Sanjay Sondhi, Dr. Nguyen Thi Phuong, Lien, Dr. Nitin Kulkarni, Dr. Lional Monod, Dr. Kurt R. Arnold, Dr. James M. Carpenter, D. Claborn, Dr. Heo Chong Chin, Dr. R.J. Shiel, Dr. Siddharth Kulkarni, Dr. Priyadarsanan Dharma, Atree Bengaluru India Rajan, Dr. Phil Alderslade, Csiro Marine, Atmospheric Research, A. Hobart, J. Veron, D. Whitmore, Dr. Mihaly Foldvari, Dr. John T.D. Caleb, Dr. Topiltzin Contreras MacBeath, Dr. E. Vivekanandan, Dr. Davor Zanella, Dr. J.A. Johnson, Dr. R. Ravinesh, Dr. Sushil K. Dutta, Dr. Annemarie Ohler, Dr. Pritpal S. Soorae, Dr. Wayne J. Fuller, Dr. S.R. Ganesh, Dr. Hem Sagar Baral, Dr. Chris Bowden, Dr. J.W. Duckworth, Dr. Rajiv S. Kalsi, M.L.N. College, Yamuna Nagar, I. Haryana, V. Santharam, Dr. S. Balachandran, Bengaluru India Mr. J. Praveen, Dr. C. Srinivasulu, Dr. K.S. Gopi Sundar, Dr. Gombobaatar Sundev, Prof. Reuven Yosef, Dr. Arkady Lelej, Dr. Mário Gabriel Santiago, Santos, Dr. P.A. Azeez, Tamil Coimbatore, I. Nadu, Dr. Giovanni Amori, Dr. Anwaruddin Chowdhury, I. Guwahati, D. Mallon, Dr. P.O. Nameer, Dr. Ian Redmond, Dr. Karin Schwartz, Dr. Lala A.K. Singh, Dr. Mewa Singh, Dr. Paul Racey, Dr. Nishith Dharaiya, Dr. Spartaco Gippoliti, Dr. H. Raghuram, Sri S. Ramasamy, Dr. Dan Challender, Dr. Brian L. Cypher, Dr. S.S. Talmale, Prof. Karan Bahadur, Budhanilakantha Shah, Municipality, Nepal Kathmandu, Dr. Susan Cheyne, Dr. Jamie R. Wood, Dr. Rajeshkumar G. Jani, Dr. O.N. Tiwari, Dr. L.D. Singla, Guru Angad, Dr. Rupika S. Rajakaruna",2025,2025-11-26,https://www.semanticscholar.org/paper/446737be1d62778c2adba2ab87663f5be4e6fa78,"Jammu & Kashmir, located at the intersection of the Palearctic and Oriental biogeographic realms, harbors a rich and unique mammalian diversity shaped by its varied topography and climate. Despite extensive faunal studies, a definitive and evidence-based checklist of the region’s mammals has been lacking due to unverified species records. This study presents a comprehensive and critically evaluated checklist of the wild mammals of Jammu & Kashmir, India, compiled through a meticulous collation of specimen collections and media evidence. The checklist documents 111 species across eight orders and 28 families, with 94 species verified by specimens and 70 by photographic records. Chiroptera and Rodentia are the most diverse orders, followed by Carnivora and Artiodactyla. Thirteen species are classified as globally threatened by the IUCN Red List of Threatened Species with an additional 10 species listed as Near Threatened. By excluding provisional and doubtful records, discussed in Appendix A, this checklist provides a robust foundation for biodiversity monitoring, conservation prioritization, and ecological research in the region. All supporting data are publicly accessible via a dedicated website, enhancing transparency and enabling future updates. This work aims to guide effective management strategies and contribute to the long-term conservation of mammalian fauna in the region.",,,Semantic Scholar,2025-12-16T18:59:21.957575
Climate-driven emergence of fire danger in South America under global warming,"F. Forgioni, Miguel A. Lovino, G. V. Müller, Damaris Kirsch Pinheiro",2025,2025-11-26,https://www.semanticscholar.org/paper/3e7abfece521bb1aca048fd4f728c01b56e3b353,"This study assesses the capability of ten Coordinated Regional Climate Downscaling Experiment regional climate models to simulate the components of the Canadian fire weather index (FWI) system across South America. Model performance for the historical period (1951–2005) is evaluated against the Copernicus Emergency Management Service ERA5 reanalysis using correlation, root mean square error, bias, and inter-model variability as validation metrics. Future projections are analyzed using the time of emergence and global temperature of emergence frameworks under two representative concentration pathways (RCP4.5 and RCP8.5), to identify when and under which global warming levels fire-conducive conditions emerge beyond natural variability. Results show that FWI and the fine fuel moisture code reproduce observed variability most accurately (r > 0.70), while cumulative indices such as the drought code and Duff moisture code exhibit larger uncertainties linked to precipitation biases and long-term moisture processes. Projections indicate that extreme fire weather conditions (represented by the frequency of days exceeding the 95th percentile of FWI, FWI95d) emerge earliest and most extensively, particularly under the high-emission RCP8.5 scenario, with large areas of northern and central South America crossing emergence thresholds during the early years of the 2030s decade. In contrast, indices related to fire-season length (FWIfwsl) and seasonal severity (FWIfs) show delayed and spatially fragmented emergence patterns, reflecting their stronger dependence on persistent warming trends. A critical finding is that several regions, including southern Brazil, Paraguay, northern Argentina, and Bolivia, have already exceeded emergence thresholds during the historical period, signaling that shifts in fire-weather regimes are already underway. These results highlight the urgent need to strengthen fire management and adaptation strategies across South America, while emphasizing that limiting global warming below 2 °C would significantly delay and reduce the extent of emerging fire danger in the region.",,"Climate Downscaling Experiment, Regional Climate Downscaling, Coordinated Regional Climate, Experiment regional climate, regional climate models",Semantic Scholar,2025-12-16T19:11:49.992713
Eco-Anxiety and Mental Health: Correlates of Climate Change Distress,"A. Mosca, Debora Luciani, Stefania Chiappini, Andrea Miuli, P. Cianconi, Mauro Pettorruso, Luigi Janiri, G. Martinotti",2025,2025-11-21,https://www.semanticscholar.org/paper/2a3865ebc39d6beb3d31572bf06706827b5a7b10,"Background. Climate change is increasingly recognized as a threat to mental health, giving rise to constructs such as eco-anxiety and solastalgia. Although these phenomena have gained attention, quantitative data from European populations remain scarce. Objectives. This study investigated the prevalence and correlates of eco-anxiety in an Italian sample, focusing on associations with demographics, environmental disaster exposure, psychological distress, psychosis-risk indicators, and quality of life. Methods. A cross-sectional online survey was conducted with 1051 participants. Measures included the Hogg Eco-Anxiety Scale (HEAS-13), Brief Symptom Inventory (BSI), Prodromal Questionnaire (PQ-16), SF-36 Health Survey, and a socio-demographic/environmental exposure questionnaire. Data were analyzed using correlations, t-tests, and regression analyses. Results. Eco-anxiety was higher among younger participants, women, and individuals without children, while education showed a weak negative association. No differences emerged by rural vs. urban residence. Participants exposed to floods, droughts, wildfires, and landslides reported elevated eco-anxiety. Scores correlated strongly with general distress (r = 0.57), positively with psychosis-risk indicators (PQ-16 distress, r = 0.42), and negatively with quality of life (r = −0.25). Conclusions. Eco-anxiety in Italy is linked to socio-demographic vulnerabilities, disaster exposure, and impaired mental health. These findings highlight eco-anxiety as a pressing public health concern and stress the need for prevention and interventions that promote adaptive coping and engagement with climate change.",,,Semantic Scholar,2025-12-16T18:56:31.064917
Germination requirements of the endangered cliff-dwelling Primula palinuri Petagna and implications for conservation,"Ilaria Panero, M. De Vitis, Davide Dell’Orco, V. C. Cuccaro, V. E. Cambria, Giacomo Trotta, Fabio Attorre, Giuseppe Fabrini",2025,2025-11-20,https://www.semanticscholar.org/paper/ebafacfdf2725192422b50e42e97489aab0f2ddd,,,,Semantic Scholar,2025-12-16T18:45:37.810868
Assessment of Multiple Satellite Precipitation Products over Italy,"G. Pellicone, T. Caloiero, R. Coscarelli, Francesco Chiaravalloti",2025,2025-11-20,https://www.semanticscholar.org/paper/0bfa9ef3a26e7d97d859b90c7c12bcb151ad9d51,"Accurate rainfall estimation remains a critical challenge in hydrology, particularly in Italy, where complex topography and uneven rain-gauge distribution introduce major uncertainties. To address this gap, this study assessed five widely used satellite precipitation products, CHIRPS, GPM, HSAF, PDIRNOW, and SM2RAIN, against the high-resolution SCIA-ISPRA ground dataset. These products were selected because they represent distinct retrieval approaches (infrared–station hybrid, microwave integration, geostationary blending, neural-network infrared, and soil–moisture inversion) and offer diverse temporal and spatial resolutions suitable for both research and operational monitoring. The evaluation, conducted at daily, seasonal, and annual scales using categorical, continuous, and extreme-event indices, revealed that no single product performs optimally across all metrics. GPM achieved the most balanced and reliable performance overall, whereas PDIRNOW and SM2RAIN provided strong detection but frequent overestimation. CHIRPS yielded conservative estimates with few false alarms, while HSAF was less consistent, especially during winter. The results underscore that product suitability depends on the intended application: detection-oriented systems like PDIRNOW are preferable for flood forecasting, whereas conservative datasets like CHIRPS better support drought monitoring. Overall, integrating multiple products or adopting hybrid approaches is recommended to enhance precipitation assessment accuracy over complex Mediterranean terrains.",,,Semantic Scholar,2025-12-16T18:49:16.748791
Comparison of Vegetation Indices from Sentinel-2 on Table Grape Plastic-Covered Vineyards: Utilisation of Spectral Correction and Correlation with Yield,"Giuseppe Roselli, G. Gentilesco, A. Serra, Antonio Coletta",2025,2025-11-17,https://www.semanticscholar.org/paper/9281af63608a955521fe61cafd0613de8cf0fbf4,"Climate change represents a critical challenge for viticulture worldwide, primarily through increased heat stress, more frequent and severe drought periods, and unseasonal rainfall events. There is increasing evidence of its negative effects on both thermal regimes—potentially leading to accelerated phenology and unbalanced sugar-to-acid ratios—and hydric regimes—causing water stress that impacts berry development and final yield. The use of plastic covering in vineyards is a widespread technique, particularly in regions with high climatic variability such as the Mediterranean Basin (e.g., Southern Italy, Spain, Greece), aimed at protecting both vegetation and grapes from external factors such as hail, heavy rainfall, wind, and extreme solar radiation, which can cause physical damage, promote fungal diseases, and lead to berry sunburn. This study explores the impact of six distinct commercial plastic films, with varying optical properties, on the retrieval and accuracy of vegetation indices derived from Sentinel-2 imagery in a mid-season table grape vineyard (Autumn Crisp®) in Southern Italy during the 2024 growing season. Laboratory spectroradiometric analyses were conducted to measure film-specific transmittance and reflectance factors from 200 to 1500 nm, enabling the development of a first-order linear spectral correction model applied to Sentinel-2 imagery. Vegetation indices (NDVI, CVI, GNDVI, LWCI) were corrected for plastic interference and analysed through univariate statistics and Principal Component Analysis. Results showed that after applying the spectral correction model, film T2 displayed the higher NDVI value (0.73). Films T3 and T4—characterised by high visible light transmittance (>39%) and low reflectance (<11% in the Red/NIR)—resulted in lower vine vigour and photosynthetic activity, with mean corrected NDVI values equal to 0.70, though still significantly higher than those of films T1 (0.65) and T5 (0.67). Films T6 and T1 were associated with greater water conservation, as indicated by the highest mean LWCI values (T6: 0.59; T1: 0.52), but lower chlorophyll-related signals, evidenced by the lowest mean CVI values (T6: 1.31; T1: 1.74) and GNDVI values (T6: 0.46; T1: 0.48). Among the corrected indices, NDVI demonstrated strong positive correlations with yield (r = 0.900) and total soluble solids per vine (TSS*vine, in kg), a key quality parameter representing the total sugar yield (r = 0.883), supporting its suitability as an index for vine productivity and fruit quality. The proposed correction method significantly improves the reliability of remote sensing in covered vineyards, as demonstrated by the strong correlations between corrected NDVI and yield (R2 = 0.810) and sugar content (R2 = 0.779), relationships that were not analysable with the uncorrected data; may guide film selection—opting for high-transmittance films (e.g., T2, T3) for yield or water-conserving films (e.g., T6) for stress mitigation—and irrigation strategies, such as using the corrected LWCI for precision scheduling. Future efforts should include angular effects and ground-truth validation to enhance correction accuracy and operational relevance.",,"Climate change represents, severe drought periods, Climate change",Semantic Scholar,2025-12-16T18:45:37.810857
